daniellee185,"Mae Nam, Thailand","April 29, 2018",50,AMAZING!,"We went eat here twice. The service is amazing, very European standard, but friendly local service people. The food was incredible good and also their drinks. I love the atmosphere and the whole setting. Would definitely go again!"
31marku,"Blenheim, New Zealand","April 28, 2018",50,"Great dinner, with good choices","Had a lovely dinner here, the kids wanted to come back for every meal. There were plenty of options for everyone and with the great vibe of a busy cafe/bar. Upul was great and made sure we were well looked after"
CatalystGopro,"Colombo, Sri Lanka","April 28, 2018",40,Ambience is worth it,"Walking along the main road Cafe chill stands out as it has a tree house structure . We walked into a shoe free lounge area which was crowded and 15 minutes later we got a table . Food took around 15 minutes to arrive and it was quite pleasant. The fish and chips consisted of two beautiful beer battered chunks of fish with a well dressed salad. We also got the chicken schnitzel ,veg burger and then chicken rice and curry, All of which stuffed us to our hearts content . You can expect an average of around 1000/- lkr per head here

Will definitely visit again."
Ruchera P,Colombo,"April 28, 2018",50,Just the best,"The most happening place in Ella in the evenings. Cocktail choices are limited but they are fantastic. Pizza is the best. We asked for a bacon and ham pizza which was just great.
Mohammed Vidal who served us was so good and was happy to serve. Nothing was too much trouble for him. Leave 2 hours for your drinks and dinner. You will not want to leave before. .
Best service ever.
It's a must visit if you are in Ella."
352bellek,"Recarei, Portugal","April 28, 2018",50,Amazing food and cocktails,Had an awesome evening here with friends. Beautiful meals (particularly the Lamprais). Great service and cocktails were on point! Keen to go back again!!
pollastrin,"Doha, Qatar","April 27, 2018",40,Best place in Sri Lanka to have a drink!,"The chill cafe is definitely the best place in the country to enjoy some beers in a great atmosphere, cool vibes and good music.

The place is huge, with 3 stories, first 2 more focused on eating and the third one is more a chill-out zone perfect for having some beers; you can eat here too.

The prices are more than fine and the food was tasty. However, the following day of eating here both my wife and me had some stomachache...not sure if it was due to the food here or not...

A highly recommend this place in Ella!"
Lothlorienlass,"Warlingham, United Kingdom","April 27, 2018",40,"Nice place in Ella, western prices but worth it!!","Went here twice during our three day stay in Ella. Special mention to Vidal who was very friendly, worked really hard and nothing was too much trouble for him. Good food and service, paying reasonable western prices. Both Western & Sri Lankan dishes available and good. Cool music and trendy backpacking atmosphere. (I felt a bit ancient but enjoyed it!)"
davino71,"cork,ireland","April 26, 2018",50,Great place to 'chill',"This cafe/bar/restaurant was recommended to us by our driver and I'm so glad we decided to pay it a visit. After the long and winding train journey from Kandy, it was so nice to unwind there with a cold(reasonably priced) beer/cocktails and some excellent food. There was a really cool vibe aided by some nice tunes. On top of it all, the service was really good. Our waiter Vidal was amazing. He recommended some lovely dishes and never let our glasses run dry. A special thanks to him. Definitely a must visit place if you're in Ella."
Grace v, ,"April 25, 2018",50,A great hang-out! Good Food & drinks!,"Really a great place to chill & relax for lunch but especially also during the Evening! Nice atmosphere, good music and good food & drinks. You can’t leave Ella before having tried the Lumprais dish here at Cafe Chill :)."
MytimeSydney,"Sydney, Australia","April 24, 2018",40,Fun popular spot,"Great variety of food and beverages, good service, very busy fun vibe. A menu that caters to all tastes."
Nouk1963,"Haarlem, The Netherlands","April 24, 2018",50,Asome restaurant the best in Sri Lanka,"We had diner and lunch. We where pleasantly suprised by this well organized restaurant. Friendly proffesional personnel. The food was excellent. Chill was de most busy restaurant in Ella,for us no suprise."
SeanS1270, ,"April 24, 2018",50,Great atmosphere and quality drinks,"Really enjoyed going here for the few days we were in Ella. The prices for food and drinks were great and really tasty. The smoothies were some of the best we've had here.

It's busy at the peak times and in the evening it's particularly busy but that just adiscovered to the great atmosphere. Very chilled out with the beanbags on the floor.

Loved it here."
Karina_Kristian,"Copenhagen, Denmark","April 23, 2018",50,Try it!,"Nice place, good food, wonderful atmosphere, great service. We give the place our best recommendations!"
Zoedcl,"Buckinghamshire, United Kingdom","April 23, 2018",50,Great food,It was so busy in here with tourists compared to other restaurants but the food really was delicious and we liked the vibe... so much so we went back the next night!
Wayne1953,"Sydney, Australia","April 23, 2018",50,This is a must!,"As travellers we all have so many choices of restaurants to choose from so make life easy and start with Cafe Chill in Ella. Our driver, Prasanna, from Fantasy Lanka Tours, recommended it to us and it was simply a brilliant experience. Our waiter Upul was so welcoming and helpful from the minute we sat down urging us to try all the accompaniments our meal came with in the traditional way to maximise the flavour. The Lamprais was the most delicious authentic food we have had so far on our trip.
Decor is superb, the beautifully clean kitchen is on view so you can enjoy watching one of the seven chefs prepare your food and the menu is extensive catering to multiple cuisines from around the world. We hope to return to this fabulous restaurant in the future.
Rhonda & Wayne (Australia)"
Moje28,"Bristol, United Kingdom","April 23, 2018",40,"Great food, really busy","This is a deceptively large restaurant set over a few floors, it was really busy when we arrived so we had to wait for a table but it was work it. The staff are really friendly and do not stop as it’s such a busy place. The food was really good, I had the lamprais which is a dish of rice and 10 different curries all cooked in a banana leaf. They also serve great cocktails, buzzing atmosphere in a lively town."
bmay944,"Mount Gambier, Australia","April 22, 2018",50,Generous meals and drinks,"Just returned after having meal at Chill. Icy cold large glasses of mint tea,rice and curry wrapped in banana leaf (lumprias)and banana pancakes were all delicious. Night was topped off by our fantastic waiter Rasika who kept a quiet eye on our needs-everything done with a smile.Highly recommend this place -sit out the back and watch the cooks.Place was a buzz!"
Vhill666, ,"April 22, 2018",50,Best in town,"Great staff, service, atmosphere. Have delicious food downstairs and then go chill upstairs. This is the place to go"
unwinder71,"Blenheim, New Zealand","April 21, 2018",50,Awesome cafe at Ella,"Amazing food, excellent service. Upul, you are the best, we had vege burgers, the Lamprais and curry and rice. Best food in Ella"
dilrukshif,"Colombo, Sri Lanka","April 21, 2018",40,"Great vibe, good food","Chill is the place to be. We went for dinner but it was swamped, so we had lunch there instead. The food was delicious! The wait staff are very friendly. Highly recommend stopping here if you are in Ella."
Kimmerbellum,"Port Macquarie, Australia","April 20, 2018",40,Great place for a cold drink or a meal,"Cafe Chill is the buzzing-est place in Ella. On the Main Street, with a relaxed vibe, friendly waiters, cold beer, good cocktails, fresh juices and a range of meals. We came here several times during our stay in Ella."
jennifersF6241FG,"Cheltenham, United Kingdom","April 20, 2018",50,Great restaurant,This incredibly stylish restaurant was a highlight of our visit to Ella. Sitting relaxing on one of their beanbags and looking around at the beautiful surrounds whilst sipping a delicious passion fruit mojito was heavenly and the food was scrumptious too
TanakaWootay,"San Francisco, California","April 20, 2018",50,Triple shot!!!,"Third time eating here!!
Yummy every time!
Great Waiters and Host, Great cooks in kitchen!!
Great ambiance!
Delicious food!
We had “ Greek “( grilled fillet of fish, fresh garden vegetables, we had this two nights in a row!!
We also had Lamprais ( chicken in wrapped banana leaf, curry, red rice, vegetables... to die for!!)
French fries!!
Great prices!!"
Tom M,"Dublin, Ireland","April 19, 2018",50,"Great food, great drinks, great service!","Had dinner here on 2 nights, as well as 1 lunch. We were so happy with our meal and the service from our waiter Vidal, that we decided to come back twice (We were served by another good waiter Rasika on the second night). The restaurant offers a wide range of local and western food, which they execute really well. The bar upstairs has a great drinks menu and a nice terrace to relax on after a days hiking."
Domnic R, ,"April 19, 2018",30,Average,Went there with my family as heard a lot about the restaurant ambience is a chilled out place but when it comes to food does not meet expectations cooked for all European blend food tasteless in our kungpao chickens found small stones in the rice maybe the rice was not cleaned prior to cooking prices are high no issues cause of overheads but serve good food.
DannyS43,"Baku, Azerbaijan","April 19, 2018",40,Trendy !!!,"Main spot in Ella - loud music , friendly casual service , cocktails , mix of international cuisines - German , American , Greek , Indian . My mahi mahi was very good , served with some veggies, tsatsiki sauce and grilled bun. Great place to go if you are but tired of Sri Lanka’s food."
alexandrua419, ,"April 17, 2018",50,Where to chill in Ella,"If you want to have a good meal and relax with good music and nice people, then Cafe Chill Ella is the place to be. It’s in the middle of the city center. They have very good food and nice people serving. We had the pleasure of meeting Rasika, he was very helpful and a great guy to talk to.

Nice work Cafe Chill!!!"
danielcR5590GW, ,"April 16, 2018",50,"Great food, but ask for more spice!","A great restaurant, amazing to watch the chefs creating some Sri Lankian specialalities, alongside some western dishes. Recommend the Curry and Rice of the day - but if you want it Sri Lankian hot - ask - because they are catering for western taste as standard."
ErinCCC, ,"April 15, 2018",50,"Great food, don't feed the dogs..","The food is great and lovely people working there. Definitely a top place to eat in town. I recommend the lump rice or banana pancakes! Lots of people feed the dogs and they start to fight in the restaurant, please don't feed them."
Dédé P, ,"April 15, 2018",50,"Just so you know, we went twice.","This was a nice, conveniently placed restaurant where they served alcohol and the food was nice. We went for both lunch and diner (different days) after long hikes and a needed beer/drinks."
EmilyRuth90, ,"April 14, 2018",50,Really cool place and delicious food,This was a fantastic place to eat in Ella. I went last week with my fiancé and we stayed until late drinking upstairs. It is probably the busiest place to eat and drink in Ella as it has great food really nice atmosphere. I had Sri lankan chicken curry cooked in a banana leaf which was really nice. Upstairs they have a bar and relaxing area with beanbags bags and coffee tables. It's a great place to meet fellow travellers and it is reasonably priced.
john b, ,"April 14, 2018",50,Good food,"Venura from Dream Catcher resort recommended this for food and he was definitely right, my wife had a fabulous curry wrapped in banana leaf."
en14, ,"April 13, 2018",50,Great western food!,If you're craving some home comfort then head here! Wide ranging menu and lots of spots to put your feet up and relax. Gets busy in the evenings but we didn't have a problem getting a table.
Eastworld,"Nanjing, China","April 13, 2018",50,Good food and atmosphere,We had dinner and drinks there. Food was some of the best we had in Sri Lanka. Prices were reasonable compared to some hotels where I stayed and quality was certainly better than most. If not in the mood for chatting there was always the cricket to watch!
BabiDutta,"Hong Kong, China","April 13, 2018",50,Yummy Foods,"we were so much in love with this place. Amazing food, very good location. Relaxed atmosphere. A lot of bean bags to relax. Top floor is the best. we had all our lunches here during our stay in Ella. Ranjith has taken good care of us."
jeremypB6219JM,"Whitby, United Kingdom","April 13, 2018",50,Good value food,"We ate Sri Lankan dishes and they were great, very tasty. It was busy and obviously popular with a wide menu burgers etc to attract a wide client range."
rayn0060, ,"April 13, 2018",50,Great dinner!,"We had an excellent dinner at Cafe Chill! We all ordered the curry of the day, which was a huge serving of about 8 different types of curry with rice. Curry was delicious and service great. Plus is conveniently located in the center of Ella town."
173premkumart,"Colombo, Sri Lanka","April 12, 2018",50,Superb food 🥘 and nice friendly environment,Hi We have tried home made fish finger and chips.it was served with olives and boiled vegetables. It’s delicious. And tried pumpkin soup. One of the best Restaurant I have ever visited
Marimole,"Moscow, Russia","April 12, 2018",40,A bit overrated,"The biggest and the most popular place in Ella but a bit overrated. It was not bad, but nothing amazing. Chicken in banana leaves was good, but can’t say the same about other dishes - Seafood pasta and tuna salad were just ok."
RKD1984,United Kingdom,"April 12, 2018",40,Great place,"Good food, good atmosphere, great watermelon juice and not too badly priced for this category! This place is always busy and I totally get why. Service can be a little slow but it's probably because of how busy they are."
960DannyM,"Upton, United Kingdom","April 11, 2018",50,Excellent food,"Great place to stop and have a bite to eat, I stopped just before getting the train and the food was excellent, the WiFi is great as well and had no troubles. Service was great also"
AkinoYim,"Bangkok, Thailand","April 11, 2018",40,Excellent food and nice atmosphere,"We were there twice during our stays at Ella. Their food was excellent and very generous portion for the curry dish. The fruit juices are also very good and fresh. The staffs are friendly and could recommend us the good menu to try which all were great!
However, the food came out quite slow which was not good place when you were very hungry.
The atmosphere is better upstairs. Great vibe and nice music.
Their seafood soup is very very good!"
komang2018,"Serangan, Indonesia","April 10, 2018",50,Must visit,"Cafe Chill is the perfect place to chill out in Ella. Excellent, professional service and very nice atosphere"
JeterP,"Oxford, United Kingdom","April 10, 2018",30,Poor service,"Went to Chill on the recommendation of an experienced guide. Food was western, simple with good variety. Cafe was busy and had a buzz. Food was tasty and reasonably priced. Service though was slowest and least friendly we have encountered in ten days of travelling around Sri Lanka."
Sarah S, ,"April 10, 2018",50,One of the coolest bars in sri lanka!,"We stayed in ella for a few nights and ended up at Chill every night for drinks and dinner on the 3rd floor where the name really is what you feel... Chilled out!
Once you arrive you take off your shoes and plonk yourself into a bean bag or table. My partner and I were so relaxed the whole time thanks to our awesome waiter Yoga every night. They remembered our drink order from the first night without even having to tell them. They definitely deserve a tip at the end.

Delicious pizzas. The ella mule cocktail is amazing too (coming from a cocktail snob) with decent quality cardamon infused vodka!"
Kalle V, ,"April 10, 2018",40,Great atmosphere,"Nice food, atmosphere and service. Price is slightly higher than average but it is worth it. Try the curry."
eleonorarQ3395SS, ,"April 9, 2018",50,About ...,I was here with my friends. Nice place! Good atmosphere. Food is good. Definitely will recommend. Thank you Eugenii for nice evening!
oz_boos,"Hong Kong, China","April 9, 2018",50,Nice lunch and great atmosphere,"We stopped here for a couple of drinks and lunch after walking back from Nine Arches Bridge. It was very busy but the service was still quick and we didn't have to wait too long for our cold beers and lunch to arrive.

We walked past in the evening and it also looked pretty busy for happy hour drinks."
Wayne D, ,"April 8, 2018",30,Not so chill,"My partner and I stopped here for a drink initially, and then decided to have dinner. We almost didn’t stay for dinner due to the attitude of one of the waiters, who was trying to take our drinks before they were finished and who also told me that 5 minutes was too long to wait to order my next drink (my partner was still finishing hers) because the place was “too busy”, implying that there were waiting customers who would spend more (even though there were empty tables).

We ended up staying for dinner and the next waiter was much better. The food itself was ok but definitely not anywhere near the best we’ve had. Having had a lot of great and really flavoursome meals in Sri Lanka so far I found the Lumprais a bit lacking. My partner had he chilli pizza, which again, was ok but not amazing. The devilled cashew nuts were a good starter."
Sandra S, ,"April 8, 2018",50,The best place ti chill in Ella,"If you ever go to Sri Lanka and in your plans is to visit city Ella you must to have a Lunch, Dinner or just drink or what ever in Chill Cafe! Great people, good food! Loved that place!"
Valery S, ,"April 8, 2018",50,Good service,"A good place to relax. Not a bad choice of vegetarian food. Very positive and cheerful guy from Europe, Eugene! Thanks for a nice evening! I hope see you next time!)"
sarahinstkilda, ,"April 7, 2018",40,Vibey but touristy,Ella as a whole is pretty geared to just tourists and this place is no exception but was a buzzy place with a cool vibe and chilled bean bag style top level.
georgiaquiles,"Barcelona, Spain","April 7, 2018",50,best food&service,"The food was trully amazing! You must try the Lamprais. Service was also really good. Upul is an excellent waiter, fast and really attentive. Thank you for an excellent experience :)"
63buis,"Paris, France","April 7, 2018",40,Satisfied,"This was the first restaurant that we tried as soon as we got off the train. The place was overcrowded, but for good reason, the ambiance is great, drinks are good and food also."
ADTripper1,"Abu Dhabi, United Arab Emirates","April 7, 2018",40,Top End Backpackers' Haunt,"Cafe Chill is the biggest and busiest bar and restaurant in the backpackers' hub of Ella. It's quite pricey by Sri Lankan standards but not by those of the mostly western clientele, so it was full (on a Tuesday) and buzzing. The menu is quite extensive but we fancied a change from Sri Lankan curries so had western food - fish and chips; pasta and a couple of veggie burgers, all of which were pretty good (and decent portion sizes), and a couple of bottles of Lion beer, Coke etc. Service was surprisingly good for such a large (three floors) and busy place and we left feeling that we'd had a good evening. Recommended for travellers on a decent budget."
d0miniquevh,"Aarschot, Belgium","April 6, 2018",50,Friendly staff,"Nice place, good food, friendly staff. Especially Ranjith who took very good care for us ! It is a nice pkece to chill, have a drink or eat something."
Lorraine M,"Doncaster, United Kingdom","April 6, 2018",40,Good Experience,"Ella is a back packers paradise and we really enjoyed our stay. The food at Cafe Chill is very good, however the toilets are something else. The smell of unbearable."
ELEL14,"London, United Kingdom","April 6, 2018",50,"Great food, great vibes","This place is awesome. Great food and huge variety, from local Sri Lankan dishes to western, Chinese, Italian etc. Loads of great cocktails and delicious healthy juices too. I’d recommend going upstairs where you can either sit at the bar in the middle, on normal tables or on the floor on cushions. We were there in the middle of a big rainstorm, which just added to chilled atmosphere."
Elise22790, ,"April 6, 2018",50,Awesome vibe and staff!,Love this place - awesome vibe and staff definitely will be back. It is the only place on the island which seems to have real mayonnaise which is amazing!
stevefullerhk,"Hong Kong, China","April 5, 2018",40,Chill out in Cafe Chill,"We loved this place, it had a great buzz about it with energetic and enthusiastic staff... A good variety of food and drinks all made for an excellent evening."
Sheena634,"Richmond, United Kingdom","April 4, 2018",50,Lively and good food,"We had dinner here and the food was very tasty. The atmosphere was lively and fun. Lots of locals and tourists, friendly staff."
449loanb, ,"April 3, 2018",30,Overrated,"I feel like I’m taking crazy pills because everyone else in the reviews section seemed to have a different experience to me.
First of all the service was quite poor on the night we dined here. We had to ask three different members of staff to take our order: first one made eye contact then quickly looked away and pretended he didn’t see us, second one waved us away indicating he was busy (he walked off to chat with another staff member and they both hovered around a tray of coke for about 5 mins), finally had to ask the host to find us someone to take our order.

My burger was very average so I don’t think this place is known for its food either...so I’m quite confused about why it’s so popular."
HappyTraveller370001, ,"April 3, 2018",50,"Great food, service, drinks & atmosphere","Amazing place with a really cool top floor bar that allows a breeze through wherever you sit. The staff and overall service are a step up from anywhere else we’ve been in Sri Lanka. They do good curries as well as Western foods to satisfy any burger or pizza cravings!
We tried going to other places in Ella but kept coming back to Cafe Chill as it was just too good.
Highly recommend!"
Le N, ,"April 3, 2018",40,Nice place to chill,"Dont be fooled by how it looks from street level. Head up to the top level and this place transforms into its name, if a treehouse has a rooftop bar. Areas for lounging, beanbags, high ceiling. This area takes you to another world. Shoes must be removed when you head upstairs.
Drinks and food were of average price (not cheap or expensive)."
Dorcas J,"Wrexham, United Kingdom","April 3, 2018",50,Great culinary experience,"Interesting place to stay for a meal. Staff attentive and friendly, Excellant menu choice. Need to book as it soon becomes busy"
Occhidaorientale86,"Brescia, Italy","April 3, 2018",50,Wonderful dinner!,"We spent a great dinner here. The place was very nice (including the nice show cooking and music), the food was great with a very good choice among different kind of asian dishes. Cocktails were absolutely Amazing (ella mule and passion mohjito). good value for money, super reccomended!!"
Marko U, ,"April 3, 2018",50,Great Place!,"Lovely decor, great food, and welcoming staff. Definitely a place to recommend if you are roaming around Ella, looking for a bite to eat."
danlee7, ,"April 3, 2018",20,Very overrated,"We came here expecting a good meal and friendly service based on the high rating in TripAdvisor but we were wrong.

We sat on the third floor and service was non-existent even after waving our arms in front of waiters walking past.

For food we had a beef burger and club sandwich. Both were pretty terrible. My club sandwich was 5 slices of bread with some filling - I reckon a ratio of 70% bread and 30% filling. The coleslaw it came with was inedible because it was so heavily salted.

It obviously does well because of the cool vibe, decor, and reasonably priced drinks, but I don’t understand how the other reviewers thought the food or service were any good."
Evelyne E,"Boston, Massachusetts","April 3, 2018",50,Excellent choice,"Good atmosphere with a good choice of food, friendly service. The place to be, to eat and drink (great cocktail list) in Ella!"
TanyaSia,"San Francisco, California","April 2, 2018",50,Great experience all around!,"My bf and I had a dinner here and absolutely loved the place! The food and drinks are delicious, but the best part is the atmosphere - it's super chill with a great vibe. The wait wasn't long even though the place was packed when we got there. All staff was nice and accommodating. We especially enjoyed chatting with a guy from Belarus, who gave us spot on recommendations for our dinner and shared some insider tips for sightseeing too!"
nick5ter,London,"April 2, 2018",40,"Nice atmosphere, staff are really attentive","The choice of food at Cafe Chill is really good, we had gone twice once for a proper mean and once for a snack. They have a nice range of dishes covering cuisine from different parts of the globe.

Food tastes fresh and is tasty and reasonably priced
They have loads of seating front and back, the place always looks busy and the visitors looks happy with what there eating.

They have a nice selection of drinks that hit the spot, the milkshake is good if that's your sort of thing!

I do like the little table buttons, allowing you to ask for service and ask for the bill without having to staff waving someone down, nice touch - more places should have this!"
95habibg,"Dubai, United Arab Emirates","April 2, 2018",50,Great food great atmosphere,Food was great Good value for money And the service was impeccable. Ask for sampath for your waiter he is just amazing and good at his job. He recommended our food which we absolutely loved! Must visit if you are in ella
graefeka,"Zurich, Switzerland","April 2, 2018",20,disappointig,"Just another typical touristic place. Totally overrated!! We had to queue for getting a table. It was loud and the staff was unfriendly. He told us that we can't get Lumprais (even if other tables got it), so we ended up eating Burgers / Noodles.
Food was ok, but not Sri Lanka at all (even if the Noodles supposed to be). Totally overpriced."
_lili_hertogs,"Hamont-Achel, Belgium","April 2, 2018",50,Super eten...super gezellig,Great place great food and great atmosphere....Especially Vidal and Amilan were so friendly and helpfull !Never seen any one work so fast and efficient as Vidal !
Heno26,"Singapore, Singapore","April 2, 2018",50,Great Atmosphere,A great place to chill on cool bean bags. Service a bit slow but definitely one of the best chill bars in Ella.
kdgswim,"Hong Kong Island, China","April 1, 2018",40,The place to be,"In the heart of Ella and on both occasions we visited all 3 levels were full
It is “the place” to be
Good vibe, great staff, good food, cold beer & a good cocktail list
Again well priced & good value
The pizzas are excellent as well as the “Greek” fish - moist & tasty"
Delrey007, ,"April 1, 2018",50,Very good food and full of tourist,"This restaurant is full of tourist and has very wide range of food and not only Srilankan food.
We have stayed for dinner and for breakfast.
We ate onion soup, beef burgers and fried bananas and everything was veeery delicious.
For breakfast we have ordered lassie juice (that is buffalo milk with mixed fruits) that is very nutritious, omelette, toast with butter. You can choose 3-4 types of breakfast what you like.
Prices are very reasonable.
Minus —Toilets could be much more cleaner."
LaXue,"Melbourne, Australia","March 31, 2018",40,Good food but slow,It’s a popular restaurant in the area. Modern renovation and multi national cuisines. But it’s super slow. We waited for 10 mins to order and another 10-15 mins to have our food.
Onthetab020, ,"March 31, 2018",50,Must visit,"Might be the most popular spot in Ella but rightfully so, it is a great place to lounge and literally “chill” they have three floors so you’ll always find a spot to chill."
EstebanV477, ,"March 31, 2018",40,The place to be in Ella for drinks or food,"We had dinner In this place after doing the Adams peak and it was great
u have alot of choices and u can see the chefs cooking in front of u
The place is clean and upstairs y have a nice bar for drinks or cocktails and good wifi
Nice place in Ella I recommend!"
E1533LCjamesp,"Hong Kong, China","March 30, 2018",50,Great vibe for travellers,"My friend and I called in here for drinks and dinner; varied menu, good drinks, and friendly people. Head to the top floor for beanbags which aren’t actually that comfortable, and a more spacious, chilled out atmosphere."
Emma H,Sweden,"March 30, 2018",30,Hipster place,"A 3 st place where they serve drinks and food. 3rd floor has half tables and half bean bags where people chill. We had dinner at the tables, food was ok but nothing special. People seem too relaxed and it's quite the hipster place where people pay cards and lay down at the floor. No shoes allowed. Wouldn't go here again"
marthelillis,"Stavanger, Norway","March 30, 2018",50,Favourite place in Ella!,We were only staying in Ella for two nights and decided to eat dinner her both nights. The third floor has such a cool atmosphere with the furniture and good music. Food is excellent and the drinks are even better!
Daniel M, ,"March 30, 2018",40,Very chilled as the name depicts,This a pretty cool place we had lunch here and the food was delicious also the place comes to life at night. The Cafe had fire braziers outside with different floors and replicated the styling of a beach hut. It was cozy with bean bags and carved wood tables. Would definitely recommend checking this place out especially in the evenings
Katya S, ,"March 30, 2018",50,Really cute place,Liked the food and atmosphere Eugene- the waiter was really friendly and helpful... felt like home.....I d come back for sure:)
Abby_and_Luke,"Newcastle upon Tyne, United Kingdom","March 29, 2018",40,Great Atmosphere,We had an evening meal and drinks upstairs. Although busy the atmosphere was relaxed with the music. We would highly reccomend a visit!
eileenb789, ,"March 29, 2018",50,EXCELLENT,"Very tasty food, beautiful cocktails. Cool decor inside, and I nice rooftop bar with beanbags that opens until 12am. They had me when the waiter said “sláinte”!"
daniellecJ9760YZ,"Belfast, United Kingdom","March 29, 2018",40,Highly recommend,"Got recommended this place by a friend and our host in Ella. We arrived around 8.30 and it was packed full. We had to que to get a table (only a few minutes tho) everything looked so good as we waited to be served. The menu had a great choice of curries, pizzas, pastas, omelettes, burgers and dishes from around the world.

Having just done Adam’s peak and sat on a broken down train from Hatton to Ella for a couple hours- I was ready to indulge. I went for a pizza with chicken, ham and garlic- it was good size and really tasty! My boyfriend got a 10 type of curry dish which came in a banana leaf- it also looked fab!

We decided to go again on our last night as my boyfriend fancied something western. He got a chicken burger (they seem popular and he liked it) however he preferred mines which was a chicken baguette as was filled with good quality chicken! We didn’t even realise there is an upstairs loft which is a cool bar and seating lounge with large cushions on the ground- the music is good and it’s busy with travellers.

Cocktails start from like 570rs
Beer 380rs
Cider 670rs

This place is pricy by Sri Lanka standards. 4900rs for 2 mains, 4 drinks first night and 4300rs the second time!"
P6904OHrebeccab,"London, United Kingdom","March 29, 2018",50,Lovely cocktails,Got the pizza with chilli and two really nice cocktails. This is a western place with western prices however perfect if that is what you are looking for. Also up stairs there was a chill area with bean bags
mairshelw, ,"March 28, 2018",50,Dinner,Very nice dinner. We had the curry wrapped in banana leaves. It was so tasty. The waiter was very friendly and helpful. He gave a nice table out the front and he was very attentive. We would definitely recommend this place.
newnhamites,"Newnham, United Kingdom","March 28, 2018",40,Popular venue,"Chill Bar is on Ella’s busy Main Street. It seems to be the go-to place for the majority of visitors to the town, which means it’s busy whatever time of day you go there (the many Western menu options undoubtedly a draw for those seeking a change from curry). We ate there twice, partly because a major power failure had resulted in the closure of a number of smaller restaurants and bars that didn’t have generators. The first night we shared a pizza, which was good. The second night my husband had the lump curry, which he said was tasty. My veg stir fry, however, was pretty bland.
We also popped in one afternoon after climbing Ella Rock and enjoyed a couple of chilled lassis and beers on the relaxing top floor."
maggiemayis10,"Exeter, United Kingdom","March 28, 2018",50,Nice atmosphere,"We popped in for lunch and shared a veggie Pizza and had a couple of lime sodas. The menu is massive and covers all styles of food. The kitchen is open plan and looks clean and very very busy. One of the best pizzas i have eaten.

We were served by Upul who looked after us well"
Julie H,"Magdeburg, Sachsen-Anhalt, Germany","March 27, 2018",50,place 2 be. we loved it,"its the hipster place in Ella. From 12am on you can enter the comfy roof top which is a mixture of hipster-Berlin and easy going backpacker atnosphere... with tons of beanbags and big pillows to hang out. Great drinks,great food,funny leaned-back staff. Our daughter especially liked Yoga, a nice guy with a knack forkids :)
We loved it and spent 2 afternoons there meeting several other backpackers and had a great time"
Sherpa434893, ,"March 27, 2018",50,Holiday,"Really loved this place,visited twice.Buzzy atmosphere great cocktails. Service very friendly and quick would recommend a visit."
Dennis B, ,"March 27, 2018",50,"Great place, friendly staff","One of the best Restaurants we have been to Sri Lanka! Great food and service. Nice and cozy atmosphere. It was great to talk with a member of stuff - Eugene, jolly & cheerful European guy! Definitely recommend to visit."
Tashasmith94,"Oxford, United Kingdom","March 27, 2018",30,Slightly underwhelming,"This place was always absolutely rammed so they must be doing something right but our visit was slightly underwhelming. Maybe because it was too busy for them to cope?

Food was ok, nothing special, and obviously took a while to come because of how busy it was. Staff were OK but overworked and one of orders was slightly messed up, that happens and it's fine but the way the staff dealt with it wasn't great considering was their fault.

Had some nice cocktails but slightly expensive and the passion fruit mojito just had way to much mint in that I could take a sip without having a whole mint plant in my mouth.

Maybe would be bit better when quiet, but that didn't seem to be ever."
Auzlanka,melbourne,"March 26, 2018",50,Good food and service,"We were a large group and were first seated in an area were there was little attention. We asked to be moved and were then seated in a section were the service was exceptional.Rasika was both friendly and efficient. The Tomatoe soup, devil cashew were a standout. The Lumprie was tasty and so was the pizza. I enjoyed my fresh passionfruit cocktail.Defintely worth a revist."
23judithl,"Boucherville, Canada","March 26, 2018",50,2 times and always good!,"We went two times in our stay in Ella. One for dinner and the other one for lunch. We were 3 and each meal, each time was very good! For the dinner we went at the second flour on big couch and the ambiance was super nice! Nothing to say, just a must in Ella!"
SaltinourHair,World,"March 25, 2018",50,Best vibes in town,This place is one of the first and last local restaurants. They did an amazing job standing out from all the foreign restaurants and are still our go-to as 2 years ago! Lasantha did a perfect service!
Pioneer426978, ,"March 25, 2018",50,Great cafe for dinner and drinks,We visited several times during our stay in Ella and it was always excellent. Always busy with fast efficient service and the cocktails are great. The top floor is a nice place to relax in the centre of Ella.
Peter L, ,"March 25, 2018",40,Good,"Good service from Sampath (one of their waiters) good food, there is a bit of waiting time.. But a good place to go eating :)"
Yanaber, ,"March 25, 2018",50,Perfect,"Hello! Comfortable place. Pleasant atmosphere, tasty Cousine and good service. My respect for Eugene - good guy))"
Kayednz,"Auckland Central, New Zealand","March 25, 2018",40,Popular Restaurant,We called in to Cafe Chill for a cold beer after a walk of 3 hours - so very thirsty and time for lunch. Our waiter Rasika was very efficient and pleasant and had the beers on the table in no time. It is a very busy Cafe and as we sat there people just poured in. The lunch was very nice.
darrellhilton,Sydney,"March 24, 2018",50,Best place to 'Chill' in Ella.,"Had lunch & dinner here on consecutive days & enjoyed immensely. Service friendly, efficient & 'on the case' - unlike other places in SL.Food good & inexpensive + great cocktails. Highly recommended."
